SCENARIO,SIMULATION_ID,NODE_ID,NOMBRE,CATEGORIA,BASE_DEMAND,EXTRA_DEMAND,TOTAL_DEMAND
NORMAL,447,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,448,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,449,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,450,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,451,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,452,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,453,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,454,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,455,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,456,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,457,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,458,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,459,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,460,IP01,COLCABAMBA,I-4,24,6,30
NORMAL,461,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,462,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,463,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,464,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,465,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,466,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,467,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,468,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,469,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,470,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,471,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,472,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,473,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,474,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,475,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,476,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,477,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,478,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,479,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,480,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,481,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,482,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,483,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,484,IP01,COLCABAMBA,I-4,24,6,30
NORMAL,485,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,486,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,487,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,488,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,489,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,490,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,491,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,492,IP01,COLCABAMBA,I-4,24,6,30
NORMAL,493,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,494,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,495,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,496,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,497,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,498,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,499,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,500,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,501,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,502,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,503,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,504,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,505,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,506,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,507,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,508,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,509,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,510,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,511,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,512,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,513,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,514,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,515,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,516,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,517,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,518,IP01,COLCABAMBA,I-4,24,6,30
NORMAL,519,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,520,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,521,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,522,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,523,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,524,IP01,COLCABAMBA,I-4,24,6,30
NORMAL,525,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,526,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,527,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,528,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,529,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,530,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,531,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,532,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,533,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,534,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,535,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,536,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,537,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,538,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,539,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,540,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,541,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,542,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,543,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,544,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,545,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,546,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,547,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,548,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,549,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,550,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,551,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,552,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,553,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,554,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,555,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,556,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,557,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,558,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,559,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,560,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,561,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,562,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,563,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,564,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,565,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,566,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,567,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,568,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,569,IP01,COLCABAMBA,I-4,24,7,31
NORMAL,570,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,571,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,572,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,573,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,574,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,575,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,576,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,577,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,578,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,579,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,580,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,581,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,582,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,583,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,584,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,585,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,586,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,587,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,588,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,589,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,590,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,591,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,592,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,593,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,594,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,595,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,596,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,597,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,598,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,599,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,600,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,601,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,602,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,603,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,604,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,605,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,606,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,607,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,608,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,609,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,610,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,611,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,612,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,613,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,614,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,615,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,616,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,617,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,618,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,619,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,620,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,621,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,622,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,623,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,624,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,625,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,626,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,627,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,628,IP01,COLCABAMBA,I-4,24,8,32
NORMAL,629,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,630,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,631,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,632,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,633,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,634,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,635,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,636,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,637,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,638,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,639,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,640,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,641,IP01,COLCABAMBA,I-4,24,7,31
NORMAL,642,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,643,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,644,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,645,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,646,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,647,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,648,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,649,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,650,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,651,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,652,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,653,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,654,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,655,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,656,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,657,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,658,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,659,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,660,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,661,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,662,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,663,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,664,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,665,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,666,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,667,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,668,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,669,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,670,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,671,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,672,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,673,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,674,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,675,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,676,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,677,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,678,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,679,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,680,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,681,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,682,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,683,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,684,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,685,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,686,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,687,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,688,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,689,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,690,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,691,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,692,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,693,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,694,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,695,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,696,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,697,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,698,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,699,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,700,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,701,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,702,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,703,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,704,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,705,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,706,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,707,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,708,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,709,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,710,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,711,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,712,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,713,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,714,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,715,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,716,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,717,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,718,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,719,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,720,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,721,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,722,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,723,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,724,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,725,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,726,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,727,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,728,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,729,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,730,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,731,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,732,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,733,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,734,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,735,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,736,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,737,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,738,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,739,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,740,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,741,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,742,IP01,COLCABAMBA,I-4,24,6,30
NORMAL,743,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,744,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,745,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,746,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,747,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,748,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,749,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,750,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,751,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,752,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,753,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,754,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,755,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,756,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,757,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,758,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,759,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,760,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,761,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,762,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,763,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,764,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,765,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,766,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,767,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,768,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,769,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,770,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,771,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,772,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,773,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,774,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,775,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,776,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,777,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,778,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,779,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,780,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,781,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,782,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,783,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,784,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,785,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,786,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,787,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,788,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,789,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,790,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,791,IP01,COLCABAMBA,I-4,24,6,30
NORMAL,792,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,793,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,794,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,795,IP01,COLCABAMBA,I-4,24,7,31
NORMAL,796,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,797,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,798,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,799,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,800,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,801,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,802,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,803,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,804,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,805,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,806,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,807,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,808,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,809,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,810,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,811,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,812,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,813,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,814,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,815,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,816,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,817,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,818,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,819,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,820,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,821,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,822,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,823,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,824,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,825,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,826,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,827,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,828,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,829,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,830,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,831,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,832,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,833,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,834,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,835,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,836,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,837,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,838,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,839,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,840,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,841,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,842,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,843,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,844,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,845,IP01,COLCABAMBA,I-4,24,6,30
NORMAL,846,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,847,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,848,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,849,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,850,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,851,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,852,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,853,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,854,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,855,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,856,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,857,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,858,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,859,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,860,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,861,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,862,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,863,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,864,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,865,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,866,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,867,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,868,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,869,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,870,IP01,COLCABAMBA,I-4,24,6,30
NORMAL,871,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,872,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,873,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,874,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,875,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,876,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,877,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,878,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,879,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,880,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,881,IP01,COLCABAMBA,I-4,24,5,29
NORMAL,882,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,883,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,884,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,885,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,886,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,887,IP01,COLCABAMBA,I-4,24,1,25
NORMAL,888,IP01,COLCABAMBA,I-4,24,3,27
NORMAL,889,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,890,IP01,COLCABAMBA,I-4,24,0,24
NORMAL,891,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,892,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,893,IP01,COLCABAMBA,I-4,24,2,26
NORMAL,894,IP01,COLCABAMBA,I-4,24,4,28
NORMAL,895,IP01,COLCABAMBA,I-4,24,5,29
